inspection_id,date_recorded,ws_id,status_group
54056,2013-02-03,978,functional
3968,2011-03-22,979,functional
33094,2011-10-07,980,non functional
20020,2011-03-30,981,functional
25712,2012-10-18,982,non functional
30261,2013-03-28,983,non functional
38474,2011-07-12,984,functional
36914,2013-01-30,985,functional
21383,2013-02-18,986,functional
45754,2012-10-22,987,non functional
11961,2011-03-18,989,functional
59071,2013-02-10,990,functional
458,2013-04-03,991,functional
32502,2013-09-03,993,functional
14763,2011-04-04,994,non functional
41826,2011-03-30,995,functional
17360,2013-02-10,996,non functional
62435,2011-03-28,997,non functional
60873,2011-03-28,998,functional
61750,2011-03-20,999,functional
47384,2013-02-14,1000,functional
11570,2012-10-12,1001,non functional
5769,2013-02-19,1002,functional
41064,2012-10-27,1003,functional
73337,2013-02-22,1004,functional needs repair
2296,2011-07-31,1005,functional
30758,2013-02-09,1006,functional
8975,2012-10-22,1008,non functional
15697,2013-02-19,1009,non functional
55516,2011-04-03,1010,functional
68770,2011-02-23,1011,functional
34340,2011-04-02,1012,functional needs repair
73545,2011-03-10,1013,functional
21946,2011-03-29,1014,functional
20011,2011-01-03,1015,functional
12096,2011-03-19,1016,non functional
52980,2013-01-24,1017,non functional
41433,2011-03-05,1018,non functional
21810,2013-01-17,1019,non functional
8064,2013-01-13,1020,non functional
72386,2012-10-03,1021,functional
6948,2013-02-26,1022,functional
61190,2013-02-17,1023,functional
29182,2011-03-29,1024,non functional
5277,2011-08-07,1025,functional
21792,2011-03-20,1026,non functional
34375,2011-03-19,1027,functional
26402,2013-01-16,1028,non functional
65213,2011-04-10,1029,non functional
34298,2013-02-18,1030,functional
72359,2011-07-19,1031,non functional
19234,2011-07-06,1032,non functional
1408,2013-01-16,1033,non functional
60705,2013-02-15,1034,non functional
19262,2013-03-24,1035,non functional
61177,2012-11-09,1036,non functional
15666,2013-01-16,1037,functional needs repair
11352,2011-07-12,1038,functional
19595,2011-03-05,1039,functional
2523,2013-03-22,1040,functional
47206,2013-02-17,1042,functional
46752,2011-07-20,1043,functional needs repair
54871,2013-03-18,1044,non functional
30036,2011-03-10,1045,functional
7334,2013-02-20,1047,non functional
74188,2013-01-11,1049,non functional
52643,2012-10-26,1050,non functional
30990,2012-10-22,1051,non functional
20637,2011-01-08,1052,functional
52547,2011-03-31,1053,non functional
48505,2011-07-17,1055,non functional
5968,2011-06-04,1056,functional
17278,2013-02-03,1057,non functional
55164,2013-02-12,1058,functional
21952,2013-03-26,1059,non functional
30140,2011-03-02,1060,non functional
23296,2011-03-26,1061,functional
34823,2013-02-25,1063,functional
13244,2013-01-18,1064,functional needs repair
14675,2013-07-04,1065,functional
36360,2013-01-31,1066,functional
59257,2013-02-08,1067,functional
68473,2013-03-19,1068,functional
6592,2013-02-04,1069,non functional
39088,2013-03-17,1070,functional
15044,2013-01-26,1071,functional
45312,2011-03-24,1072,non functional
25635,2011-03-20,1073,functional
3246,2011-07-26,1074,non functional
72352,2013-09-03,1075,functional
2427,2011-08-03,1076,functional
32145,2011-08-02,1078,functional
57980,2011-03-30,1080,non functional
58115,2011-07-21,1081,non functional
6905,2011-03-19,1082,functional
38261,2013-09-02,1083,non functional
46317,2011-07-29,1084,non functional
47744,2013-01-29,1085,functional
7464,2011-03-09,1087,non functional
54386,2011-03-15,1088,functional
58753,2011-07-13,1089,non functional
8734,2011-03-23,1090,functional
20205,2013-02-08,1091,non functional
57641,2013-01-20,1092,functional
3215,2011-02-18,1093,non functional
20872,2011-07-23,1094,functional
34554,2011-07-21,1095,functional
9793,2011-03-10,1096,non functional
43016,2011-04-12,1097,non functional
4435,2011-03-22,1098,functional
32760,2013-03-13,1099,functional
11879,2011-02-23,1100,functional
10835,2013-02-04,1101,functional
24198,2011-08-01,1102,non functional
14783,2013-03-04,1103,functional
49627,2011-08-13,1104,functional
16898,2012-10-19,1105,functional
18730,2011-07-23,1106,non functional
51370,2013-02-03,1107,non functional
42001,2011-08-06,1108,functional
45954,2011-07-23,1109,functional
4072,2011-07-15,1110,functional
37522,2013-01-18,1112,functional
9850,2011-07-19,1113,functional
11736,2011-02-28,1114,functional
72024,2013-02-15,1115,functional
34272,2013-01-24,1116,functional
27733,2012-11-06,1117,functional
44507,2011-04-17,1119,functional needs repair
70026,2011-08-04,1120,non functional
21745,2011-07-27,1121,functional
47471,2013-02-18,1123,non functional
33789,2011-07-28,1124,functional
68054,2012-11-03,1126,non functional
50879,2011-07-22,1127,functional
60376,2011-04-17,1128,functional
27378,2013-01-26,1129,non functional
42383,2011-03-11,1130,functional
74085,2013-02-21,1131,functional
55074,2013-02-17,1132,functional
46138,2011-07-22,1133,functional
27695,2011-06-03,1134,functional
30098,2013-01-12,1135,functional
25576,2012-10-25,1136,functional
10479,2013-03-08,1137,functional
59522,2013-02-11,1138,non functional
57162,2013-01-29,1139,non functional
17413,2011-08-01,1140,functional
2080,2013-01-16,1141,functional
64577,2011-04-12,1142,functional
28942,2013-01-29,1143,functional
8686,2011-03-18,1144,non functional
9182,2013-01-23,1145,functional
20207,2013-01-13,1146,non functional
16679,2011-03-03,1147,functional
11991,2013-02-28,1148,non functional
2484,2011-03-09,1149,non functional
58277,2013-03-01,1150,non functional
51371,2011-07-24,1151,non functional
32063,2011-03-30,1152,functional
69226,2011-07-11,1153,functional
47870,2013-01-17,1154,functional
7061,2013-02-02,1156,functional needs repair
46652,2013-02-01,1157,functional
59430,2011-07-29,1158,non functional
3948,2012-10-28,1159,functional
31713,2011-03-17,1161,non functional
19346,2011-07-12,1162,functional
1775,2011-08-06,1163,functional
25178,2011-07-25,1164,functional
31034,2013-04-03,1166,functional
33553,2011-07-23,1167,functional
13285,2012-10-08,1169,functional
38383,2013-09-03,1170,functional
19061,2012-10-22,1171,non functional
21065,2012-11-03,1173,functional
62237,2013-03-22,1174,non functional
29950,2011-02-28,1175,non functional
64684,2013-01-18,1176,non functional
6081,2011-03-17,1177,functional
3640,2013-03-18,1178,non functional
69862,2011-03-14,1179,non functional
14082,2012-10-29,1180,non functional
71302,2013-01-17,1181,non functional
11549,2013-01-16,1182,non functional
5116,2011-07-27,1183,non functional
66603,2011-03-04,1184,functional
20685,2013-02-03,1185,non functional
44654,2012-10-03,1186,non functional
65214,2011-07-27,1187,functional
19542,2011-07-18,1188,non functional
20122,2004-12-01,1189,non functional
15760,2011-08-13,1190,functional
8263,2013-04-04,1192,functional
66753,2013-02-18,1193,non functional
64690,2013-03-06,1194,non functional
48178,2012-10-27,1195,non functional
55522,2011-02-20,1196,functional
38157,2011-03-27,1197,functional
44506,2011-03-19,1198,non functional
57174,2011-03-28,1199,functional
46378,2013-03-20,1200,functional
58390,2011-04-02,1201,functional
25232,2013-02-04,1202,functional
20382,2011-02-20,1204,non functional
26220,2013-02-06,1205,non functional
89,2011-04-03,1206,non functional
16438,2013-03-07,1207,non functional
7221,2013-02-09,1209,non functional
59420,2011-03-15,1211,functional
32185,2011-07-07,1212,functional needs repair
9770,2013-03-20,1213,non functional
45510,2011-08-04,1214,non functional
14924,2013-02-05,1215,non functional
52979,2011-03-26,1216,functional
46549,2012-11-03,1218,non functional
45439,2011-07-31,1219,non functional
69379,2011-08-04,1220,functional
30775,2012-12-16,1221,non functional
40847,2013-02-03,1222,non functional
26627,2012-11-06,1223,functional
66498,2013-02-18,1224,functional
8465,2012-10-25,1225,functional
782,2011-08-18,1226,non functional
62372,2011-07-15,1227,functional needs repair
18829,2011-11-07,1228,non functional
67735,2011-03-16,1229,non functional
44269,2013-03-23,1231,non functional
5415,2012-10-11,1232,functional
5759,2013-03-26,1233,non functional
22936,2013-07-03,1234,functional
66423,2013-01-30,1235,non functional
60313,2013-01-29,1237,non functional
10242,2013-12-03,1238,non functional
46865,2013-01-22,1239,non functional
21141,2011-03-09,1241,functional
32361,2013-02-12,1242,functional
25692,2011-04-13,1243,functional
30213,2011-07-25,1244,functional
34176,2011-07-27,1245,non functional
18875,2013-03-29,1246,non functional
19102,2011-04-06,1247,functional
51699,2012-10-13,1248,functional
63993,2013-03-03,1249,functional needs repair
73367,2012-10-19,1251,functional
23014,2011-07-26,1253,non functional
66976,2013-03-01,1254,functional
52436,2013-02-12,1255,functional
33848,2011-07-14,1256,functional needs repair
73056,2013-01-23,1257,functional needs repair
3402,2013-02-03,1258,functional
65763,2013-02-10,1259,functional
33725,2013-01-20,1260,functional
66518,2013-03-23,1261,functional
13536,2013-02-16,1262,functional
29378,2011-03-30,1263,non functional
27291,2013-01-17,1264,non functional
59249,2012-10-22,1265,functional
4841,2013-02-26,1266,non functional
14102,2011-08-04,1267,functional
37723,2011-07-30,1268,non functional
20279,2011-07-23,1269,functional needs repair
16855,2011-04-01,1270,functional
30106,2011-03-21,1271,functional
48019,2013-01-27,1272,non functional
48536,2011-04-10,1273,non functional
37967,2013-02-03,1274,non functional
3236,2013-02-15,1275,non functional
55345,2013-03-18,1276,functional
10355,2013-02-09,1277,non functional
41454,2013-03-04,1278,functional
1741,2011-08-01,1279,functional
63429,2012-10-26,1280,non functional
42642,2013-02-21,1281,functional
65474,2013-02-26,1282,functional
9937,2011-02-27,1283,functional needs repair
57556,2013-03-30,1286,non functional
57950,2013-02-20,1287,non functional
40320,2011-02-27,1288,functional
59704,2013-03-16,1289,functional
19257,2013-02-28,1290,functional
25248,2013-01-31,1291,functional needs repair
41336,2013-02-24,1292,non functional
20182,2013-01-25,1293,non functional
52629,2013-01-25,1294,non functional
7897,2013-02-24,1295,non functional
37557,2013-01-21,1298,functional
36547,2011-03-26,1299,non functional
53864,2013-01-24,1300,non functional
7229,2013-01-22,1301,non functional
13315,2013-01-15,1302,non functional
32508,2011-03-22,1304,non functional
24543,2013-07-04,1305,functional
23866,2011-03-23,1307,functional
11191,2013-01-30,1308,functional
17596,2011-03-12,1309,functional
19273,2013-02-17,1310,non functional
43652,2013-01-30,1311,functional
68467,2013-02-03,1312,functional
48901,2011-03-11,1313,functional
64046,2011-03-30,1314,functional needs repair
33622,2011-03-26,1315,functional
68432,2013-03-18,1316,functional
62247,2011-07-19,1317,functional needs repair
50443,2013-02-16,1318,non functional
74236,2011-03-21,1319,functional
1347,2011-07-23,1320,non functional
55447,2011-07-27,1321,non functional
16362,2011-08-10,1322,functional
19344,2011-04-06,1323,non functional
4295,2013-03-30,1324,functional
22881,2011-03-01,1325,non functional
43140,2013-03-22,1327,non functional
49775,2011-08-04,1328,functional
34482,2011-03-17,1329,non functional
72330,2011-07-19,1330,functional
13625,2013-01-29,1331,functional
5309,2011-03-16,1332,functional
2834,2011-08-02,1335,non functional
30624,2011-02-26,1336,non functional
55188,2013-01-22,1337,non functional
67538,2013-01-28,1338,functional
61508,2011-03-04,1339,non functional
39621,2013-01-30,1340,functional
12268,2012-10-22,1341,functional
55253,2013-02-25,1342,functional
58598,2011-07-27,1343,functional needs repair
17659,2011-03-18,1344,non functional
54610,2013-03-25,1345,non functional
57454,2011-07-11,1346,functional
60348,2011-03-21,1347,non functional
42980,2012-11-13,1348,functional
66722,2012-10-12,1349,functional
71813,2011-08-22,1350,non functional
44200,2011-04-09,1351,non functional
57826,2013-08-03,1352,functional
9521,2012-11-01,1353,functional
63061,2011-03-24,1354,non functional
12240,2013-07-03,1355,functional
7440,2013-03-20,1356,functional
63483,2012-10-15,1357,functional
21939,2011-02-24,1358,functional
36280,2013-03-27,1359,functional
6354,2013-03-18,1360,functional
46823,2012-10-03,1361,non functional
5250,2012-10-12,1362,functional
72255,2013-02-22,1363,non functional
2628,2013-02-03,1365,functional
66328,2011-03-04,1366,functional
11943,2013-01-21,1367,functional
44469,2011-03-15,1368,non functional
67908,2011-07-16,1369,functional
28644,2011-07-30,1370,functional
35405,2013-02-15,1371,functional
26072,2012-11-01,1372,non functional
12040,2013-03-26,1373,functional
73528,2011-07-04,1374,non functional
55925,2011-08-10,1375,functional
16166,2013-01-19,1376,functional needs repair
5813,2011-07-22,1377,functional needs repair
7866,2011-03-24,1378,functional
54862,2011-02-21,1379,non functional
48436,2013-01-27,1380,non functional
2756,2011-12-03,1381,functional
44054,2013-03-29,1382,functional
40419,2013-03-08,1383,functional
26897,2013-01-22,1384,non functional
8126,2011-02-28,1385,functional
42971,2013-02-03,1386,functional
66050,2011-04-15,1387,functional
29501,2013-02-18,1388,functional
37269,2013-02-02,1389,functional
45875,2013-02-25,1390,functional
51595,2013-02-06,1391,functional
8814,2011-03-30,1392,functional
30978,2013-02-02,1393,functional
27909,2011-04-12,1394,non functional
29078,2013-01-28,1395,functional
9452,2013-02-10,1396,functional
56080,2011-03-20,1397,functional
18193,2011-03-10,1398,functional
74098,2013-01-24,1399,non functional
50311,2013-01-30,1400,functional
46277,2013-05-03,1401,functional
43431,2011-07-18,1402,functional
60272,2013-03-05,1403,functional
59728,2013-03-16,1404,functional
36888,2011-07-23,1405,functional
39005,2013-02-12,1406,functional
46499,2013-01-25,1407,non functional
14652,2013-02-15,1408,non functional
40154,2011-03-12,1409,functional
26599,2013-08-03,1410,functional
43011,2011-03-16,1411,functional needs repair
43623,2013-02-13,1412,functional
25096,2011-04-01,1413,non functional
52622,2011-03-20,1414,functional
24803,2013-02-09,1415,functional
12449,2011-03-13,1416,functional
51193,2011-03-24,1417,non functional
63936,2013-02-02,1418,non functional
41724,2013-02-27,1419,non functional
17939,2011-07-16,1420,functional
19026,2013-01-22,1421,functional
61342,2013-02-17,1422,functional
70420,2011-07-06,1423,functional needs repair
26603,2013-02-13,1425,functional
31672,2013-03-23,1426,functional
59436,2011-07-15,1428,non functional
58058,2013-01-26,1429,functional
72595,2013-01-29,1430,non functional
